Year,Month,Day,Hour,TH1,TH2
2013,8,3,5,0.72646,0.518785
2013,8,3,6,0.83387,0.772005
2013,8,3,7,0.834445,0.796375
2013,8,3,8,0.834445,0.823315
2013,8,3,9,0.663775,0.439884
2013,8,3,10,0.065015,0.0600245
2013,8,3,11,0.4980035,0.306209
2013,8,3,12,0.060455,0.051451
2013,8,3,13,0.2342415,0.222974
2013,8,3,14,0.140922,0.1415685
2013,8,3,15,0.0196693,0.01496595
2013,8,3,16,0.0186311,0.01223445
2013,8,3,17,0.1895425,0.1439525
2013,8,3,18,0.146954,0.104888
2013,8,3,19,0.246175,0.174351
2013,8,3,20,0.299656,0.22856
2013,8,3,21,0.4699305,0.4016095
2013,8,3,22,0.463436,0.410838
2013,8,3,23,0.154919,0.1352185
2013,8,4,0,0.201742,0.144295
2013,8,4,1,0.1055545,0.0956335
2013,8,4,2,0.04826885,0.04843505
2013,8,4,3,0.2527495,0.167575
2013,8,4,4,0.808415,0.62211
2013,8,4,5,0.834445,0.826065
2013,8,4,6,0.834445,0.799145
2013,8,4,7,0.834445,0.834445
2013,8,4,8,0.82943,0.750675
2013,8,4,9,0.81586,0.67905
2013,8,4,10,0.0461421,0.0224605
2013,8,4,11,0.368687,0.2264285
2013,8,4,12,0.2730995,0.181453
2013,8,4,13,0.334232,0.198235
2013,8,4,14,0.264626,0.2033565
2013,8,4,15,0.169674,0.1052005
2013,8,4,16,0.050704,0.0337888
2013,8,4,17,0.0582035,0.056995
2013,8,4,18,0.058725,0.0646485
2013,8,4,19,0.0210844,0.02238985
2013,8,4,20,0.098281,0.0623365
2013,8,4,21,0.0402452,0.0572815
2013,8,4,22,0.093409,0.105113
2013,8,4,23,0.0797725,0.123826
2013,8,5,0,0.03757235,0.0794795
2013,8,5,1,0.00812565,0.01995725
2013,8,5,2,0.1805715,0.115019
2013,8,5,3,0.68871,0.441637
2013,8,5,4,0.834445,0.7612
2013,8,5,5,0.834445,0.8319
2013,8,5,6,0.834445,0.834445
2013,8,5,7,0.834445,0.834445
2013,8,5,8,0.833295,0.77884
2013,8,5,9,0.834445,0.815075
2013,8,5,10,0.784675,0.707695
2013,8,5,11,0.600955,0.52746
2013,8,5,12,0.3249275,0.248133
2013,8,5,13,0.4252415,0.2568815
2013,8,5,14,0.625815,0.419529
2013,8,5,15,0.603575,0.4113485
2013,8,5,16,0.572775,0.426858
2013,8,5,17,0.645945,0.4920925
2013,8,5,18,0.6561,0.5057
2013,8,5,19,0.4329585,0.362421
2013,8,5,20,0.4446495,0.3739065
2013,8,5,21,0.45277,0.3544285
2013,8,5,22,0.2900925,0.193168
2013,8,5,23,0.54816,0.3549485
2013,8,6,0,0.484675,0.3348665
2013,8,6,1,0.65211,0.470346
2013,8,6,2,0.521595,0.3623865
2013,8,6,3,0.813125,0.692715
2013,8,6,4,0.8339,0.791955
2013,8,6,5,0.834445,0.81009
2013,8,6,6,0.834445,0.78845
2013,8,6,7,0.834445,0.781565
2013,8,6,8,0.834445,0.806175
2013,8,6,9,0.831075,0.77505
2013,8,6,10,0.735415,0.59423
2013,8,6,11,0.2477545,0.1914095
2013,8,6,12,0.4173465,0.2529965
2013,8,6,13,0.4111625,0.2480855
2013,8,6,14,0.275205,0.1865025
2013,8,6,15,0.2211425,0.1555635
2013,8,6,16,0.1869635,0.124486
2013,8,6,17,0.290411,0.195308
2013,8,6,18,0.280782,0.205802
2013,8,6,19,0.140988,0.1008785
2013,8,6,20,0.078879,0.04612965
2013,8,6,21,0.054693,0.0360036
2013,8,6,22,0.052646,0.0544785
2013,8,6,23,0.06722,0.02070675
2013,8,7,0,0.164917,0.1299415
2013,8,7,1,0.285887,0.221937
2013,8,7,2,0.3242985,0.211897
2013,8,7,3,0.2437175,0.143079
2013,8,7,4,0.1806065,0.082073
2013,8,7,5,0.2755155,0.1425555
2013,8,7,6,0.235118,0.1188625
2013,8,7,7,0.1796055,0.0890135
2013,8,7,8,0.2163595,0.1014335
2013,8,7,9,0.331256,0.156854
2013,8,7,10,0.4961965,0.229963
2013,8,7,11,0.566925,0.261205
2013,8,7,12,0.4110075,0.1744105
2013,8,7,13,0.2389605,0.097291
2013,8,7,14,0.1241145,0.060272
2013,8,7,15,0.0728945,0.022785
2013,8,7,16,0.095287,0.0502125
2013,8,7,17,0.1650765,0.074583
2013,8,7,18,0.2524465,0.133574
2013,8,7,19,0.2360155,0.1462735
2013,8,7,20,0.168905,0.1231615
2013,8,7,21,0.2142095,0.151146
2013,8,7,22,0.3242705,0.263225
2013,8,7,23,0.2643065,0.184212
2013,8,8,0,0.1167735,0.0869275
2013,8,8,1,0.0720245,0.0321315
2013,8,8,2,0.158715,0.093687
2013,8,8,3,0.320269,0.188534
2013,8,8,4,0.761105,0.4666395
2013,8,8,5,0.777255,0.519765
2013,8,8,6,0.834445,0.813115
2013,8,8,7,0.683245,0.4855005
2013,8,8,8,0.61377,0.4212155
2013,8,8,9,0.71849,0.541905
2013,8,8,10,0.396826,0.2621895
2013,8,8,11,0.785045,0.57793
2013,8,8,12,0.808595,0.63693
2013,8,8,13,0.3722235,0.240236
2013,8,8,14,0.239025,0.141504
2013,8,8,15,0.2436285,0.1153465
2013,8,8,16,0.369233,0.17328
2013,8,8,17,0.308384,0.150219
2013,8,8,18,0.1628755,0.0753145
2013,8,8,19,0.0715465,0.0080515
2013,8,8,20,0.09824,0.02879405
2013,8,8,21,0.088804,0.053485
2013,8,8,22,0.079467,0.0533415
2013,8,8,23,0.210226,0.084569
2013,8,9,0,0.1609815,0.077919
2013,8,9,1,0.1278615,0.0587205
2013,8,9,2,0.0818435,0.02034135
2013,8,9,3,0.1594635,0.076042
2013,8,9,4,0.685355,0.3926265
2013,8,9,5,0.83266,0.71586
2013,8,9,6,0.834445,0.83341
2013,8,9,7,0.834445,0.829225
2013,8,9,8,0.83372,0.78222
2013,8,9,9,0.830995,0.765255
2013,8,9,10,0.834445,0.7902
2013,8,9,11,0.573685,0.464501
2013,8,9,12,0.517675,0.3434805
2013,8,9,13,0.26452,0.18907
2013,8,9,14,0.197201,0.1563675
2013,8,9,15,0.0917505,0.057633
2013,8,9,16,0.2563625,0.133309
2013,8,9,17,0.284943,0.1674275
2013,8,9,18,0.2237695,0.1606375
2013,8,9,19,0.1859265,0.1489655
2013,8,9,20,0.2132145,0.154705
2013,8,9,21,0.188654,0.1174695
2013,8,9,22,0.0713345,0.0690055
2013,8,9,23,0.040098,0.03227665
2013,8,10,0,0.04733885,0.01718845
2013,8,10,1,0.099723,0.0582125
2013,8,10,2,0.162586,0.109505
2013,8,10,3,0.4344815,0.274557
2013,8,10,4,0.762625,0.463642
2013,8,10,5,0.834445,0.813235
2013,8,10,6,0.834445,0.8308
2013,8,10,7,0.83054,0.75871
2013,8,10,8,0.62276,0.403666
2013,8,10,9,0.83417,0.758655
2013,8,10,10,0.2106565,0.1411355
2013,8,10,11,0.3843835,0.2120895
2013,8,10,12,0.3579285,0.2060375
2013,8,10,13,0.5811,0.332232
2013,8,10,14,0.2556095,0.191317
2013,8,10,15,0.1751255,0.1389275
2013,8,10,16,0.2364985,0.162436
2013,8,10,17,0.070342,0.03096745
2013,8,10,18,0.054465,0.01701945
2013,8,10,19,0.0384813,0.0143504
2013,8,10,20,0.04679755,0.01467535
2013,8,10,21,0.094143,0.0674305
2013,8,10,22,0.0753735,0.06314
2013,8,10,23,0.0844875,0.061135
2013,8,11,0,0.0948465,0.0731045
2013,8,11,1,0.161886,0.1078475
2013,8,11,2,0.196454,0.129469
2013,8,11,3,0.2631165,0.1697145
2013,8,11,4,0.3512475,0.2145055
2013,8,11,5,0.2073495,0.145112
2013,8,11,6,0.24102,0.126247
2013,8,11,7,0.418222,0.2603665
2013,8,11,8,0.77259,0.5515
2013,8,11,9,0.76088,0.53613
2013,8,11,10,0.3135195,0.2012335
2013,8,11,11,0.686125,0.3977205
2013,8,11,12,0.676095,0.472014
2013,8,11,13,0.210569,0.140117
2013,8,11,14,0.1024175,0.0773905
2013,8,11,15,0.0435247,0.02311035
2013,8,11,16,0.0907495,0.0599615
2013,8,11,17,0.099953,0.0531615
2013,8,11,18,0.0784385,0.0481895
2013,8,11,19,0.094593,0.0829575
2013,8,11,20,0.0626305,0.0465165
2013,8,11,21,0.070602,0.0451397
2013,8,11,22,0.13031,0.087982
2013,8,11,23,0.0545385,0.059023
2013,8,12,0,0.0088343,0.0085326
2013,8,12,1,0.03483235,0.01448955
2013,8,12,2,0.167651,0.1205005
2013,8,12,3,0.427486,0.2715535
2013,8,12,4,0.67482,0.4684695
2013,8,12,5,0.82528,0.675625
2013,8,12,6,0.834445,0.79438
2013,8,12,7,0.786605,0.62549
2013,8,12,8,0.82377,0.68169
2013,8,12,9,0.720165,0.514755
2013,8,12,10,0.2155305,0.155665
2013,8,12,11,0.406876,0.203162
2013,8,12,12,0.54113,0.3655465
2013,8,12,13,0.22111,0.1395635
2013,8,12,14,0.143178,0.0871055
2013,8,12,15,0.070586,0.04035785
2013,8,12,16,0.242593,0.1498325
2013,8,12,17,0.0770715,0.0327364
2013,8,12,18,0.0367701,0.03370785
2013,8,12,19,0.156331,0.1162065
2013,8,12,20,0.169073,0.1546175
2013,8,12,21,0.080739,0.081304
2013,8,12,22,0.2138865,0.170112
2013,8,12,23,0.290597,0.2662355
2013,8,13,0,0.1820435,0.1833355
2013,8,13,1,0.1499615,0.1561325
2013,8,13,2,0.094669,0.0653
2013,8,13,3,0.439184,0.259216
2013,8,13,4,0.83441,0.769905
2013,8,13,5,0.834445,0.8282
2013,8,13,6,0.8146,0.622915
2013,8,13,7,0.834445,0.82235
2013,8,13,8,0.834445,0.798165
2013,8,13,9,0.834445,0.813165
2013,8,13,10,0.2819105,0.1854575
2013,8,13,11,0.72658,0.4370695
2013,8,13,12,0.776145,0.54687
2013,8,13,13,0.3699085,0.250966
2013,8,13,14,0.26205,0.173215
2013,8,13,15,0.291849,0.2635825
2013,8,13,16,0.2578445,0.21834
2013,8,13,17,0.100083,0.10219
2013,8,13,18,0.0686385,0.0658315
2013,8,13,19,0.1515875,0.155408
2013,8,13,20,0.097704,0.1115405
2013,8,13,21,0.107269,0.126544
2013,8,13,22,0.1999735,0.204102
2013,8,13,23,0.165448,0.1302965
2013,8,14,0,0.429124,0.36797
2013,8,14,1,0.348515,0.3385945
2013,8,14,2,0.0938075,0.107476
2013,8,14,3,0.1193845,0.063597
2013,8,14,4,0.824925,0.63614
2013,8,14,5,0.834445,0.82392
2013,8,14,6,0.834445,0.83196
2013,8,14,7,0.834445,0.834445
2013,8,14,8,0.834445,0.82815
2013,8,14,9,0.834445,0.829055
2013,8,14,10,0.576905,0.4318325
2013,8,14,11,0.82797,0.65172
2013,8,14,12,0.223547,0.1496075
2013,8,14,13,0,0.002619715
2013,8,14,14,0.104455,0.0973135
2013,8,14,15,0.0649415,0.0306662
2013,8,14,16,0.0753995,0.0186518
2013,8,14,17,0.03518915,0.01642035
2013,8,14,18,0.2842755,0.2388545
2013,8,14,19,0.177894,0.1103505
2013,8,14,20,0.52329,0.42782
2013,8,14,21,0.181131,0.2171485
2013,8,14,22,0.084606,0.1173095
2013,8,14,23,0.1433065,0.123572
2013,8,15,0,0.2888265,0.259183
2013,8,15,1,0.141078,0.131624
2013,8,15,2,0.098324,0.055456
2013,8,15,3,0.70299,0.452754
2013,8,15,4,0.834445,0.8237
2013,8,15,5,0.834445,0.82601
2013,8,15,6,0.834445,0.83434
2013,8,15,7,0.834445,0.834445
2013,8,15,8,0.834445,0.834445
2013,8,15,9,0.834445,0.834445
2013,8,15,10,0.757375,0.52624
2013,8,15,11,0.72788,0.508315
2013,8,15,12,0.346094,0.239755
2013,8,15,13,0.273249,0.188859
2013,8,15,14,0.1186965,0.0904365
2013,8,15,15,0.1773545,0.1488245
2013,8,15,16,0.345426,0.3195205
2013,8,15,17,0.0956915,0.094449
2013,8,15,18,0.17554,0.150017
2013,8,15,19,0.343571,0.2744275
2013,8,15,20,0.156644,0.1711215
2013,8,15,21,0.1990385,0.1786115
2013,8,15,22,0,0.01406835
2013,8,15,23,0.0103015,0
2013,8,16,0,0.116277,0.0829845
2013,8,16,1,0.2358085,0.216397
2013,8,16,2,0.135864,0.1020275
2013,8,16,3,0.289592,0.15933
2013,8,16,4,0.522695,0.330848
2013,8,16,5,0.759115,0.534265
2013,8,16,6,0.83264,0.76494
2013,8,16,7,0.834445,0.826315
2013,8,16,8,0.834445,0.834445
2013,8,16,9,0.834445,0.8251
2013,8,16,10,0.642025,0.52042
2013,8,16,11,0.328538,0.1981425
2013,8,16,12,0.2525565,0.1477385
2013,8,16,13,0.1373225,0.075194
2013,8,16,14,0.2855325,0.170415
2013,8,16,15,0.2114075,0.1210795
2013,8,16,16,0.1784085,0.096065
2013,8,16,17,0.1356605,0.0795755
2013,8,16,18,0.0790215,0.0191968
2013,8,16,19,0.1552865,0.081207
2013,8,16,20,0.1189645,0.0734885
2013,8,16,21,0.1064885,0.0724875
2013,8,16,22,0.1311535,0.0829135
2013,8,16,23,0.0728515,0.0618145
2013,8,17,0,0.1721215,0.1167595
2013,8,17,1,0.2317515,0.143075
2013,8,17,2,0.222297,0.1344395
2013,8,17,3,0.53482,0.335167
2013,8,17,4,0.80829,0.64204
2013,8,17,5,0.834445,0.81969
2013,8,17,6,0.82218,0.68924
2013,8,17,7,0.83005,0.735225
2013,8,17,8,0.834445,0.824545
2013,8,17,9,0.834445,0.77663
2013,8,17,10,0.649425,0.4138395
2013,8,17,11,0.4251665,0.3139285
2013,8,17,12,0.652625,0.4495135
2013,8,17,13,0.142484,0.1034335
2013,8,17,14,0.063599,0.0664265
2013,8,17,15,0.004203465,0
2013,8,17,16,0.213214,0.1298055
2013,8,17,17,0.1552305,0.099406
2013,8,17,18,0.1023985,0.085102
2013,8,17,19,0.33671,0.2810055
2013,8,17,20,0.3073375,0.2660315
2013,8,17,21,0.3720225,0.276419
2013,8,17,22,0.64393,0.53332
2013,8,17,23,0.375176,0.4045065
2013,8,18,0,0.36128,0.3021395
2013,8,18,1,0.59313,0.4463625
2013,8,18,2,0.351766,0.26406
2013,8,18,3,0.233956,0.192221
2013,8,18,4,0.2470035,0.1502365
2013,8,18,5,0.77174,0.51829
2013,8,18,6,0.834445,0.83409
2013,8,18,7,0.8329,0.789355
2013,8,18,8,0.831105,0.752675
2013,8,18,9,0.756775,0.52775
2013,8,18,10,0.487145,0.3699425
2013,8,18,11,0.53567,0.38272
2013,8,18,12,0.60331,0.4384315
2013,8,18,13,0.405327,0.325467
2013,8,18,14,0.351497,0.276449
2013,8,18,15,0.3466515,0.240051
2013,8,18,16,0.264992,0.1754585
2013,8,18,17,0.2288745,0.134781
2013,8,18,18,0.319715,0.1816595
2013,8,18,19,0.3800655,0.2134465
2013,8,18,20,0.524515,0.3977875
2013,8,18,21,0.764245,0.666785
2013,8,18,22,0.79174,0.73266
2013,8,18,23,0.761485,0.67332
2013,8,19,0,0.66182,0.573355
2013,8,19,1,0.440794,0.369456
2013,8,19,2,0.222743,0.197049
2013,8,19,3,0.787655,0.63092
2013,8,19,4,0.834445,0.812155
2013,8,19,5,0.834445,0.800455
2013,8,19,6,0.834445,0.820685
2013,8,19,7,0.834445,0.834445
2013,8,19,8,0.834445,0.834445
2013,8,19,9,0.80009,0.727535
2013,8,19,10,0.834445,0.830875
2013,8,19,11,0.702575,0.59364
2013,8,19,12,0.51739,0.4090225
2013,8,19,13,0.695635,0.4819845
2013,8,19,14,0.479536,0.3495415
2013,8,19,15,0.3216445,0.237501
2013,8,19,16,0.4011205,0.2504145
2013,8,19,17,0.445985,0.252476
2013,8,19,18,0.60638,0.4370425
2013,8,19,19,0.750855,0.639115
2013,8,19,20,0.723775,0.646085
2013,8,19,21,0.79881,0.75029
2013,8,19,22,0.77129,0.648625
2013,8,19,23,0.64341,0.560415
2013,8,20,0,0.614255,0.53383
2013,8,20,1,0.656955,0.572495
2013,8,20,2,0.3995785,0.354449
2013,8,20,3,0.67871,0.52279
2013,8,20,4,0.82782,0.76555
2013,8,20,5,0.834445,0.834445
2013,8,20,6,0.834445,0.834445
2013,8,20,7,0.834445,0.834445
2013,8,20,8,0.834445,0.834445
2013,8,20,9,0.834445,0.825695
2013,8,20,10,0.52121,0.4183335
2013,8,20,11,0.79247,0.640345
2013,8,20,12,0.653195,0.467299
2013,8,20,13,0.535755,0.3011955
2013,8,20,14,0.577985,0.317597
2013,8,20,15,0.7357,0.485012
2013,8,20,16,0.601205,0.379734
2013,8,20,17,0.655915,0.46529
2013,8,20,18,0.463691,0.356235
2013,8,20,19,0.623405,0.492588
2013,8,20,20,0.76944,0.630445
2013,8,20,21,0.79179,0.67369
2013,8,20,22,0.76984,0.639625
2013,8,20,23,0.676385,0.55787
2013,8,21,0,0.631345,0.465651
2013,8,21,1,0.56275,0.415992
2013,8,21,2,0.40979,0.283632
2013,8,21,3,0.4814645,0.329682
2013,8,21,4,0.611395,0.4028335
2013,8,21,5,0.4716535,0.301914
2013,8,21,6,0.744675,0.50581
2013,8,21,7,0.766865,0.532415
2013,8,21,8,0.3678435,0.2423515
2013,8,21,9,0.2221105,0.1671895
2013,8,21,10,0.137448,0.1047625
2013,8,21,11,0.2808715,0.2176065
2013,8,21,12,0.1796975,0.16281
2013,8,21,13,0.386395,0.3043155
2013,8,21,14,0.525105,0.3260715
2013,8,21,15,0.3365085,0.1998045
2013,8,21,16,0.159031,0.0973265
2013,8,21,17,0.1584515,0.115336
2013,8,21,18,0.2470355,0.175253
2013,8,21,19,0.3305985,0.276653
2013,8,21,20,0.350087,0.271828
2013,8,21,21,0.2785875,0.177471
2013,8,21,22,0.600475,0.4598755
2013,8,21,23,0.2256685,0.2248995
2013,8,22,0,0.153955,0.138767
2013,8,22,1,0.2078765,0.1750735
2013,8,22,2,0.1417395,0.088723
2013,8,22,3,0.53529,0.304306
2013,8,22,4,0.82858,0.681455
2013,8,22,5,0.834445,0.776755
2013,8,22,6,0.829315,0.71252
2013,8,22,7,0.834445,0.805895
2013,8,22,8,0.834445,0.809985
2013,8,22,9,0.834445,0.825705
2013,8,22,10,0.759525,0.58801
2013,8,22,11,0.2585815,0.183663
2013,8,22,12,0.1646825,0.113396
2013,8,22,13,0.2485075,0.16755
2013,8,22,14,0.081018,0.06387
2013,8,22,15,0.117327,0.0988745
2013,8,22,16,0.03191715,0.0287654
2013,8,22,17,0.105318,0.098142
2013,8,22,18,0.1852405,0.1558905
2013,8,22,19,0.0922685,0.0898745
2013,8,22,20,0.03597635,0.01495745
2013,8,22,21,0.133605,0.0801315
2013,8,22,22,0.27694,0.2125
2013,8,22,23,0.285681,0.256623
2013,8,23,0,0.497724,0.448837
2013,8,23,1,0.4210605,0.407828
2013,8,23,2,0.033363,0.058086
2013,8,23,3,0.1775265,0.101164
2013,8,23,4,0.834445,0.778905
2013,8,23,5,0.834445,0.834185
2013,8,23,6,0.834445,0.809415
2013,8,23,7,0.834445,0.801935
2013,8,23,8,0.834445,0.80602
2013,8,23,9,0.834445,0.786245
2013,8,23,10,0.701715,0.4921235
2013,8,23,11,0.658465,0.4938345
2013,8,23,12,0.549785,0.352418
2013,8,23,13,0.2131385,0.1535205
2013,8,23,14,0,0.00148634
2013,8,23,15,0.0589145,0.0556565
2013,8,23,16,0.0454118,0.03440375
2013,8,23,17,0.0446084,0.04592125
2013,8,23,18,0.080421,0.0832505
2013,8,23,19,0.0742435,0.0787765
2013,8,23,20,0.0153574,0.0294925
2013,8,23,21,0.00379179,0.002414685
2013,8,23,22,0.0519035,0.02001425
2013,8,23,23,0.052017,0.018237
2013,8,24,0,0.1238345,0.0873715
2013,8,24,1,0.3655085,0.2845625
2013,8,24,2,0.120503,0.1310145
2013,8,24,3,0.102936,0.03544035
2013,8,24,4,0.834445,0.726055
2013,8,24,5,0.834445,0.834445
2013,8,24,6,0.834445,0.82565
2013,8,24,7,0.834445,0.834445
2013,8,24,8,0.834445,0.834445
2013,8,24,9,0.834445,0.830445
2013,8,24,10,0.669385,0.4888615
2013,8,24,11,0.2968075,0.226686
2013,8,24,12,0.1314305,0.10009
2013,8,24,13,0.2438165,0.1691775
2013,8,24,14,0.2262885,0.187557
2013,8,24,15,0.078775,0.058004
2013,8,24,16,0.0366952,0.0118182
2013,8,24,17,0.0095589,0
2013,8,24,18,0,0
2013,8,24,19,0.0176562,0.03128105
2013,8,24,20,0.0652405,0.071783
2013,8,24,21,0.125823,0.1303665
2013,8,24,22,0.1995955,0.1911155
2013,8,24,23,0.264685,0.246554
2013,8,25,0,0,0
2013,8,25,1,0,0
2013,8,25,2,0.234875,0.151218
2013,8,25,3,0.64607,0.412041
2013,8,25,4,0.834445,0.772295
2013,8,25,5,0.834445,0.823045
2013,8,25,6,0.834445,0.834445
2013,8,25,7,0.834445,0.834445
2013,8,25,8,0.834445,0.83382
2013,8,25,9,0.80207,0.70907
2013,8,25,10,0.829235,0.79815
2013,8,25,11,0.770995,0.619795
2013,8,25,12,0.252933,0.17059
2013,8,25,13,0.266277,0.187684
2013,8,25,14,0.1700625,0.1268115
2013,8,25,15,0.0076393,0.015891
2013,8,25,16,0.1631305,0.074067
2013,8,25,17,0.0514925,0.0419157
2013,8,25,18,0.0569565,0.0408458
2013,8,25,19,0.054534,0
2013,8,25,20,0.0396311,0.02090945
2013,8,25,21,0.1102015,0.101062
2013,8,25,22,0.089737,0.096031
2013,8,25,23,0.0768995,0.0587575
2013,8,26,0,0.149468,0.107622
2013,8,26,1,0.1442905,0.142631
2013,8,26,2,0.0544245,0.04484
2013,8,26,3,0.1604275,0.0912885
2013,8,26,4,0.685505,0.411031
2013,8,26,5,0.83376,0.720985
2013,8,26,6,0.834445,0.7824
2013,8,26,7,0.834445,0.828015
2013,8,26,8,0.834445,0.833
2013,8,26,9,0.688275,0.50777
2013,8,26,10,0.51551,0.3245395
2013,8,26,11,0.52494,0.3716445
2013,8,26,12,0.673865,0.4605025
2013,8,26,13,0.61881,0.4182255
2013,8,26,14,0.521795,0.38817
2013,8,26,15,0.1934705,0.1541635
2013,8,26,16,0.1995685,0.1381155
2013,8,26,17,0.094051,0.0873235
2013,8,26,18,0.223734,0.174333
2013,8,26,19,0.274771,0.1762235
2013,8,26,20,0.235574,0.1440845
2013,8,26,21,0.1946995,0.1460455
2013,8,26,22,0.210965,0.2241865
2013,8,26,23,0.201118,0.1762415
2013,8,27,0,0.4504815,0.363566
2013,8,27,1,0.274282,0.221319
2013,8,27,2,0.2227975,0.1563285
2013,8,27,3,0.287816,0.1962005
2013,8,27,4,0.556815,0.317953
2013,8,27,5,0.834445,0.82586
2013,8,27,6,0.83328,0.66941
2013,8,27,7,0.834445,0.79338
2013,8,27,8,0.834445,0.76265
2013,8,27,9,0.76253,0.51048
2013,8,27,10,0.66643,0.449049
2013,8,27,11,0.383911,0.302598
2013,8,27,12,0.4714305,0.4193645
2013,8,27,13,0.3919585,0.389441
2013,8,27,14,0.3771435,0.373483
2013,8,27,15,0.3965785,0.341352
2013,8,27,16,0.5311,0.41199
2013,8,27,17,0.4387715,0.346402
2013,8,27,18,0.510545,0.370606
2013,8,27,19,0.4489235,0.3375845
2013,8,27,20,0.4103415,0.317599
2013,8,27,21,0.4188815,0.2743955
2013,8,27,22,0.202433,0.1679595
2013,8,27,23,0.289743,0.194426
2013,8,28,0,0.439593,0.2984155
2013,8,28,1,0.356467,0.2449325
2013,8,28,2,0.235967,0.1250655
2013,8,28,3,0.55717,0.3253755
2013,8,28,4,0.810955,0.579845
2013,8,28,5,0.82917,0.703375
2013,8,28,6,0.834445,0.82909
2013,8,28,7,0.834445,0.82992
2013,8,28,8,0.834445,0.80574
2013,8,28,9,0.80909,0.662385
2013,8,28,10,0.77781,0.598955
2013,8,28,11,0.8155,0.64156
2013,8,28,12,0.578175,0.344179
2013,8,28,13,0.3368665,0.2029475
2013,8,28,14,0.2414355,0.1928865
2013,8,28,15,0.1082985,0.0942035
2013,8,28,16,0.172419,0.108163
2013,8,28,17,0.197832,0.1193095
2013,8,28,18,0.1794225,0.101038
2013,8,28,19,0.194107,0.1041185
2013,8,28,20,0.1465575,0.0752075
2013,8,28,21,0.123255,0.0587385
2013,8,28,22,0.069433,0.02892405
2013,8,28,23,0.1589375,0.0658155
2013,8,29,0,0.0545515,0
2013,8,29,1,0.080491,0.0264812
2013,8,29,2,0.3759015,0.215458
2013,8,29,3,0.702665,0.470958
2013,8,29,4,0.76699,0.575785
2013,8,29,5,0.834445,0.81799
2013,8,29,6,0.834445,0.831375
2013,8,29,7,0.834445,0.820825
2013,8,29,8,0.834445,0.82658
2013,8,29,9,0.834445,0.81671
2013,8,29,10,0.830195,0.772105
2013,8,29,11,0.788675,0.627
2013,8,29,12,0.3909085,0.306944
2013,8,29,13,0.0846435,0.0676095
2013,8,29,14,0.109363,0.068335
2013,8,29,15,0.0834565,0.090661
2013,8,29,16,0.04689135,0.0420978
2013,8,29,17,0.127361,0.09193
2013,8,29,18,0.02941765,0.0472209
2013,8,29,19,0.0629785,0.088589
2013,8,29,20,0.0571135,0.0827775
2013,8,29,21,0.04854805,0.0542485
2013,8,29,22,0.3268585,0.316668
2013,8,29,23,0.04876075,0.0674415
2013,8,30,0,0.00918435,0.004167675
2013,8,30,1,0.1186305,0.0737155
2013,8,30,2,0.2141365,0.152136
2013,8,30,3,0.64741,0.4403365
2013,8,30,4,0.8272,0.738975
2013,8,30,5,0.834445,0.827855
2013,8,30,6,0.834445,0.834445
2013,8,30,7,0.834445,0.8333
2013,8,30,8,0.834445,0.82508
2013,8,30,9,0.817635,0.746895
2013,8,30,10,0.78446,0.65732
2013,8,30,11,0.53585,0.4319975
2013,8,30,12,0.47233,0.368992
2013,8,30,13,0.136919,0.1123075
2013,8,30,14,0.4607,0.260902
2013,8,30,15,0.2595285,0.1541435
2013,8,30,16,0.0555195,0.0247262
2013,8,30,17,0.0181486,0
2013,8,30,18,0,0
2013,8,30,19,0.087325,0.0388473
2013,8,30,20,0.0234034,0.01067085
2013,8,30,21,0.01904455,0
2013,8,30,22,0.106776,0.0650685
2013,8,30,23,0.1036645,0.067533
2013,8,31,0,0.01486205,0
2013,8,31,1,0.05358,0.00236651
2013,8,31,2,0.2837145,0.1643115
2013,8,31,3,0.593435,0.378529
2013,8,31,4,0.818495,0.648125
2013,8,31,5,0.834445,0.831215
2013,8,31,6,0.834445,0.834445
2013,8,31,7,0.834445,0.826605
2013,8,31,8,0.834445,0.82297
2013,8,31,9,0.63711,0.514725
2013,8,31,10,0.80656,0.7096
2013,8,31,11,0.321041,0.2811565
2013,8,31,12,0.2896165,0.268458
2013,8,31,13,0.3738135,0.259265
2013,8,31,14,0.274535,0.1812815
2013,8,31,15,0.02750395,0.0276577
2013,8,31,16,0.1576255,0.0904615
2013,8,31,17,0.1563525,0.0859745
2013,8,31,18,0.02838295,0.001377445
2013,8,31,19,0.04800095,0.0392603
2013,8,31,20,0.0736665,0.0571455
2013,8,31,21,0.095674,0.092283
2013,8,31,22,0.268586,0.2397445
2013,8,31,23,0.147534,0.1287965
2013,9,1,0,0.0703495,0.0551455
2013,9,1,1,0.0363502,0.04843955
2013,9,1,2,0.099709,0.097918
2013,9,1,3,0.175454,0.143111
2013,9,1,4,0.79146,0.576155
2013,9,1,5,0.833665,0.76636
2013,9,1,6,0.834445,0.831325
2013,9,1,7,0.832345,0.778295
2013,9,1,8,0.820925,0.649985
2013,9,1,9,0.814025,0.630855
2013,9,1,10,0.2331745,0.2163235
2013,9,1,11,0.79077,0.65634
2013,9,1,12,0.2461355,0.209925
2013,9,1,13,0.235649,0.1560925
2013,9,1,14,0.1608905,0.146468
2013,9,1,15,0.279463,0.1933995
2013,9,1,16,0.67929,0.3904725
2013,9,1,17,0.3652495,0.2315245
2013,9,1,18,0.1257005,0.065765
